brand_collection_id,brand_collection_title,brand_collection_handle,pill_slot,pill_label,qualifying_product_count,qualifying_product_ids,display_eligibility,destination_priority_1_existing,destination_priority_2_filter_url,destination_recommended,new_collection_required,proposed_collection_title,proposed_collection_handle,proposed_collection_type,proposed_collection_conditions_or_membership,duplicate_check,canonical_indexability,destination_confidence,destination_blocker,validation_status,validation_evidence
442299711747,Lelapa La Bakoena,lelapa-la-bakoena,1,Beard Care,5,8929386332419;8929386299651;8929386266883;8929386234115;8929386004739,SHOW,none — no existing brand-specific collection passes the brand+label test (all near-matches rejected; see audit/candidate_rejection_log.json),no uniform productType — not constructible; FAIL gate 7 — exact returned-ID equality cannot be verified: storefront returns HTTP 403 (Cloudflare bot protection) to all server-side fetches and theme grids run show_filters:false; Search & Discovery filter configuration unverified. Not recommended.,new_collection (automated (smart)),YES,Lelapa La Bakoena Beard Care,lelapa-la-bakoena-beard-care,automated (smart),conditions (ALL): Product vendor EQUALS 'Lelapa La Bakoena' AND Product title CONTAINS 'beard'. Expected members: 8929386332419;8929386299651;8929386266883;8929386234115;8929386004739 (count 5),"no conflict — checked against 272 live handles (collections_all_fresh.json, 2026-07-21T16:46:44Z, sha256=2c79645d961f8db5…) and all proposals",new unique handle — no canonical conflict with any live handle; page will be indexable once published; title tag / meta description NOT VERIFIED — copy not written (per no-fabrication rule),High,,valid to create (planning): handle unique in snapshot; membership exact; source brand collection published to Online Store (Admin publishedOnPublication=true),snapshot collections_all_fresh.json (2026-07-21T16:46:44Z) sha256=2c79645d961f8db519bfc62927e2d929f6d24261baa1d9ce7f0a98fd7e8e7e3d; handle 'lelapa-la-bakoena-beard-care' absent from 272 live handles; member IDs drawn from Admin product records in scratchpad/brands/lelapa-la-bakoena.json; automated rule verified by exact set-equality test over the complete VENDOR-ruled assortment
442299711747,Lelapa La Bakoena,lelapa-la-bakoena,2,Sets & Bundles,2,8929475395843;8929475461379,SHOW,none — no existing brand-specific collection passes the brand+label test (all near-matches rejected; see audit/candidate_rejection_log.json),candidate https://beautyontapp.com/collections/lelapa-la-bakoena?filter.p.product_type=Bundle — FAIL gate 7 — exact returned-ID equality cannot be verified: storefront returns HTTP 403 (Cloudflare bot protection) to all server-side fetches and theme grids run show_filters:false; Search & Discovery filter configuration unverified. Not recommended.,new_collection (automated (smart)),YES,Lelapa La Bakoena Sets & Bundles,lelapa-la-bakoena-sets-bundles,automated (smart),conditions (ALL): Product vendor EQUALS 'Lelapa La Bakoena' AND Product type EQUALS 'Bundle'. Expected members: 8929475395843;8929475461379 (count 2),"no conflict — checked against 272 live handles (collections_all_fresh.json, 2026-07-21T16:46:44Z, sha256=2c79645d961f8db5…) and all proposals",new unique handle — no canonical conflict with any live handle; page will be indexable once published; title tag / meta description NOT VERIFIED — copy not written (per no-fabrication rule),High,,valid to create (planning): handle unique in snapshot; membership exact; source brand collection published to Online Store (Admin publishedOnPublication=true),snapshot collections_all_fresh.json (2026-07-21T16:46:44Z) sha256=2c79645d961f8db519bfc62927e2d929f6d24261baa1d9ce7f0a98fd7e8e7e3d; handle 'lelapa-la-bakoena-sets-bundles' absent from 272 live handles; member IDs drawn from Admin product records in scratchpad/brands/lelapa-la-bakoena.json; automated rule verified by exact set-equality test over the complete VENDOR-ruled assortment
444348629251,L’Oréal,l-oreal,1,Hair Care,5,8929383416067;8929383284995;8929383121155;8929383088387;8929383055619,HIDE (0 qualifying in stock — reinstate on restock),none — no existing brand-specific collection passes the brand+label test (all near-matches rejected; see audit/candidate_rejection_log.json),candidate https://beautyontapp.com/collections/l-oreal?filter.p.product_type=Hair+Care — FAIL gate 7 — exact returned-ID equality cannot be verified: storefront returns HTTP 403 (Cloudflare bot protection) to all server-side fetches and theme grids run show_filters:false; Search & Discovery filter configuration unverified. Not recommended.,new_collection (manual),YES,L’Oréal Hair Care,loreal-hair-care,manual,exact product IDs: 8929383416067;8929383284995;8929383121155;8929383088387;8929383055619 (expected count 5),"no conflict — checked against 272 live handles (collections_all_fresh.json, 2026-07-21T16:46:44Z, sha256=2c79645d961f8db5…) and all proposals",new unique handle — no canonical conflict with any live handle; page will be indexable once published; title tag / meta description NOT VERIFIED — copy not written (per no-fabrication rule),Medium,"brand collection is MANUAL (no vendor rule), so vendor-wide assortment completeness is unverifiable from the audited dump — an automated vendor rule could pull unaudited products; manual membership is the safe exact expression",valid to create (planning): handle unique in snapshot; membership exact; source brand collection published to Online Store (Admin publishedOnPublication=true),snapshot collections_all_fresh.json (2026-07-21T16:46:44Z) sha256=2c79645d961f8db519bfc62927e2d929f6d24261baa1d9ce7f0a98fd7e8e7e3d; handle 'loreal-hair-care' absent from 272 live handles; member IDs drawn from Admin product records in scratchpad/brands/l-oreal.json; manual membership = listed IDs verbatim
444348629251,L’Oréal,l-oreal,2,Cleansers,2,8929383514371;8929383448835,HIDE (0 qualifying in stock — reinstate on restock),none — no existing brand-specific collection passes the brand+label test (all near-matches rejected; see audit/candidate_rejection_log.json),candidate https://beautyontapp.com/collections/l-oreal?filter.p.product_type=Cleanser — FAIL gate 7 — exact returned-ID equality cannot be verified: storefront returns HTTP 403 (Cloudflare bot protection) to all server-side fetches and theme grids run show_filters:false; Search & Discovery filter configuration unverified. Not recommended.,new_collection (manual),YES,L’Oréal Cleansers,loreal-cleansers,manual,exact product IDs: 8929383514371;8929383448835 (expected count 2),"no conflict — checked against 272 live handles (collections_all_fresh.json, 2026-07-21T16:46:44Z, sha256=2c79645d961f8db5…) and all proposals",new unique handle — no canonical conflict with any live handle; page will be indexable once published; title tag / meta description NOT VERIFIED — copy not written (per no-fabrication rule),Medium,"brand collection is MANUAL (no vendor rule), so vendor-wide assortment completeness is unverifiable from the audited dump — an automated vendor rule could pull unaudited products; manual membership is the safe exact expression",valid to create (planning): handle unique in snapshot; membership exact; source brand collection published to Online Store (Admin publishedOnPublication=true),snapshot collections_all_fresh.json (2026-07-21T16:46:44Z) sha256=2c79645d961f8db519bfc62927e2d929f6d24261baa1d9ce7f0a98fd7e8e7e3d; handle 'loreal-cleansers' absent from 272 live handles; member IDs drawn from Admin product records in scratchpad/brands/l-oreal.json; manual membership = listed IDs verbatim
444348629251,L’Oréal,l-oreal,3,Face Serums,2,8929383645443;8929383547139,HIDE (0 qualifying in stock — reinstate on restock),none — no existing brand-specific collection passes the brand+label test (all near-matches rejected; see audit/candidate_rejection_log.json),no uniform productType — not constructible; FAIL gate 7 — exact returned-ID equality cannot be verified: storefront returns HTTP 403 (Cloudflare bot protection) to all server-side fetches and theme grids run show_filters:false; Search & Discovery filter configuration unverified. Not recommended.,new_collection (manual),YES,L’Oréal Face Serums,loreal-face-serums,manual,exact product IDs: 8929383645443;8929383547139 (expected count 2),"no conflict — checked against 272 live handles (collections_all_fresh.json, 2026-07-21T16:46:44Z, sha256=2c79645d961f8db5…) and all proposals",new unique handle — no canonical conflict with any live handle; page will be indexable once published; title tag / meta description NOT VERIFIED — copy not written (per no-fabrication rule),Medium,"brand collection is MANUAL (no vendor rule), so vendor-wide assortment completeness is unverifiable from the audited dump — an automated vendor rule could pull unaudited products; manual membership is the safe exact expression",valid to create (planning): handle unique in snapshot; membership exact; source brand collection published to Online Store (Admin publishedOnPublication=true),snapshot collections_all_fresh.json (2026-07-21T16:46:44Z) sha256=2c79645d961f8db519bfc62927e2d929f6d24261baa1d9ce7f0a98fd7e8e7e3d; handle 'loreal-face-serums' absent from 272 live handles; member IDs drawn from Admin product records in scratchpad/brands/l-oreal.json; manual membership = listed IDs verbatim
444348629251,L’Oréal,l-oreal,4,Hair Serums,2,8929383284995;8929383121155,HIDE (0 qualifying in stock — reinstate on restock),none — no existing brand-specific collection passes the brand+label test (all near-matches rejected; see audit/candidate_rejection_log.json),candidate https://beautyontapp.com/collections/l-oreal?filter.p.product_type=Hair+Care — FAIL gate 7 — exact returned-ID equality cannot be verified: storefront returns HTTP 403 (Cloudflare bot protection) to all server-side fetches and theme grids run show_filters:false; Search & Discovery filter configuration unverified. Not recommended.,new_collection (manual),YES,L’Oréal Hair Serums,loreal-hair-serums,manual,exact product IDs: 8929383284995;8929383121155 (expected count 2),"no conflict — checked against 272 live handles (collections_all_fresh.json, 2026-07-21T16:46:44Z, sha256=2c79645d961f8db5…) and all proposals",new unique handle — no canonical conflict with any live handle; page will be indexable once published; title tag / meta description NOT VERIFIED — copy not written (per no-fabrication rule),Medium,"brand collection is MANUAL (no vendor rule), so vendor-wide assortment completeness is unverifiable from the audited dump — an automated vendor rule could pull unaudited products; manual membership is the safe exact expression",valid to create (planning): handle unique in snapshot; membership exact; source brand collection published to Online Store (Admin publishedOnPublication=true),snapshot collections_all_fresh.json (2026-07-21T16:46:44Z) sha256=2c79645d961f8db519bfc62927e2d929f6d24261baa1d9ce7f0a98fd7e8e7e3d; handle 'loreal-hair-serums' absent from 272 live handles; member IDs drawn from Admin product records in scratchpad/brands/l-oreal.json; manual membership = listed IDs verbatim
455095353603,Luna Hair+ Body,luna-hair-body,1,Hair Care,2,9129763111171;9129705079043,HIDE (0 qualifying in stock — reinstate on restock),none — no existing brand-specific collection passes the brand+label test (all near-matches rejected; see audit/candidate_rejection_log.json),candidate https://beautyontapp.com/collections/luna-hair-body?filter.p.product_type=Hair+Care — FAIL gate 7 — exact returned-ID equality cannot be verified: storefront returns HTTP 403 (Cloudflare bot protection) to all server-side fetches and theme grids run show_filters:false; Search & Discovery filter configuration unverified. Not recommended.,new_collection (manual),YES,Luna Hair+ Body Hair Care,luna-hair-body-hair-care,manual,exact product IDs: 9129763111171;9129705079043 (expected count 2),"no conflict — checked against 272 live handles (collections_all_fresh.json, 2026-07-21T16:46:44Z, sha256=2c79645d961f8db5…) and all proposals",new unique handle — no canonical conflict with any live handle; page will be indexable once published; title tag / meta description NOT VERIFIED — copy not written (per no-fabrication rule),Medium,"brand collection is MANUAL (no vendor rule), so vendor-wide assortment completeness is unverifiable from the audited dump — an automated vendor rule could pull unaudited products; manual membership is the safe exact expression",valid to create (planning): handle unique in snapshot; membership exact; source brand collection published to Online Store (Admin publishedOnPublication=true),snapshot collections_all_fresh.json (2026-07-21T16:46:44Z) sha256=2c79645d961f8db519bfc62927e2d929f6d24261baa1d9ce7f0a98fd7e8e7e3d; handle 'luna-hair-body-hair-care' absent from 272 live handles; member IDs drawn from Admin product records in scratchpad/brands/luna-hair-body.json; manual membership = listed IDs verbatim
442299810051,Lumi Glo,love-kinks,1,Face Masks,4,8929390493955;8929390461187;8929390428419;8929390362883,SHOW,none — no existing brand-specific collection passes the brand+label test (all near-matches rejected; see audit/candidate_rejection_log.json),candidate https://beautyontapp.com/collections/love-kinks?filter.p.product_type=Face+Mask — FAIL gate 7 — exact returned-ID equality cannot be verified: storefront returns HTTP 403 (Cloudflare bot protection) to all server-side fetches and theme grids run show_filters:false; Search & Discovery filter configuration unverified. Not recommended.,new_collection (automated (smart)),YES,Lumi Glo Face Masks,lumi-glo-face-masks,automated (smart),conditions (ALL): Product vendor EQUALS 'LUMI GLO' AND Product type EQUALS 'Face Mask'. Expected members: 8929390493955;8929390461187;8929390428419;8929390362883 (count 4),"no conflict — checked against 272 live handles (collections_all_fresh.json, 2026-07-21T16:46:44Z, sha256=2c79645d961f8db5…) and all proposals",new unique handle — no canonical conflict with any live handle; page will be indexable once published; title tag / meta description NOT VERIFIED — copy not written (per no-fabrication rule),High,,valid to create (planning): handle unique in snapshot; membership exact; source brand collection published to Online Store (Admin publishedOnPublication=true),snapshot collections_all_fresh.json (2026-07-21T16:46:44Z) sha256=2c79645d961f8db519bfc62927e2d929f6d24261baa1d9ce7f0a98fd7e8e7e3d; handle 'lumi-glo-face-masks' absent from 272 live handles; member IDs drawn from Admin product records in scratchpad/brands/love-kinks.json; automated rule verified by exact set-equality test over the complete VENDOR-ruled assortment
442299810051,Lumi Glo,love-kinks,2,Eye Care,3,9068582994179;8929390625027;8929390592259,SHOW,none — no existing brand-specific collection passes the brand+label test (all near-matches rejected; see audit/candidate_rejection_log.json),no uniform productType — not constructible; FAIL gate 7 — exact returned-ID equality cannot be verified: storefront returns HTTP 403 (Cloudflare bot protection) to all server-side fetches and theme grids run show_filters:false; Search & Discovery filter configuration unverified. Not recommended.,new_collection (manual),YES,Lumi Glo Eye Care,lumi-glo-eye-care,manual,exact product IDs: 9068582994179;8929390625027;8929390592259 (expected count 3),"no conflict — checked against 272 live handles (collections_all_fresh.json, 2026-07-21T16:46:44Z, sha256=2c79645d961f8db5…) and all proposals",new unique handle — no canonical conflict with any live handle; page will be indexable once published; title tag / meta description NOT VERIFIED — copy not written (per no-fabrication rule),Medium,no clean vendor+type/title rule reproduces the exact set — manual membership is the only exact expression; re-derive on catalog change,valid to create (planning): handle unique in snapshot; membership exact; source brand collection published to Online Store (Admin publishedOnPublication=true),snapshot collections_all_fresh.json (2026-07-21T16:46:44Z) sha256=2c79645d961f8db519bfc62927e2d929f6d24261baa1d9ce7f0a98fd7e8e7e3d; handle 'lumi-glo-eye-care' absent from 272 live handles; member IDs drawn from Admin product records in scratchpad/brands/love-kinks.json; manual membership = listed IDs verbatim
442299810051,Lumi Glo,love-kinks,3,Cleansers,2,8929402093827;8929390723331,SHOW,none — no existing brand-specific collection passes the brand+label test (all near-matches rejected; see audit/candidate_rejection_log.json),no uniform productType — not constructible; FAIL gate 7 — exact returned-ID equality cannot be verified: storefront returns HTTP 403 (Cloudflare bot protection) to all server-side fetches and theme grids run show_filters:false; Search & Discovery filter configuration unverified. Not recommended.,new_collection (manual),YES,Lumi Glo Cleansers,lumi-glo-cleansers,manual,exact product IDs: 8929402093827;8929390723331 (expected count 2),"no conflict — checked against 272 live handles (collections_all_fresh.json, 2026-07-21T16:46:44Z, sha256=2c79645d961f8db5…) and all proposals",new unique handle — no canonical conflict with any live handle; page will be indexable once published; title tag / meta description NOT VERIFIED — copy not written (per no-fabrication rule),Medium,no clean vendor+type/title rule reproduces the exact set — manual membership is the only exact expression; re-derive on catalog change,valid to create (planning): handle unique in snapshot; membership exact; source brand collection published to Online Store (Admin publishedOnPublication=true),snapshot collections_all_fresh.json (2026-07-21T16:46:44Z) sha256=2c79645d961f8db519bfc62927e2d929f6d24261baa1d9ce7f0a98fd7e8e7e3d; handle 'lumi-glo-cleansers' absent from 272 live handles; member IDs drawn from Admin product records in scratchpad/brands/love-kinks.json; manual membership = listed IDs verbatim
442299810051,Lumi Glo,love-kinks,4,Face Serums,2,9466484293891;8929394950403,SHOW,none — no existing brand-specific collection passes the brand+label test (all near-matches rejected; see audit/candidate_rejection_log.json),no uniform productType — not constructible; FAIL gate 7 — exact returned-ID equality cannot be verified: storefront returns HTTP 403 (Cloudflare bot protection) to all server-side fetches and theme grids run show_filters:false; Search & Discovery filter configuration unverified. Not recommended.,new_collection (manual),YES,Lumi Glo Face Serums,lumi-glo-face-serums,manual,exact product IDs: 9466484293891;8929394950403 (expected count 2),"no conflict — checked against 272 live handles (collections_all_fresh.json, 2026-07-21T16:46:44Z, sha256=2c79645d961f8db5…) and all proposals",new unique handle — no canonical conflict with any live handle; page will be indexable once published; title tag / meta description NOT VERIFIED — copy not written (per no-fabrication rule),Medium,no clean vendor+type/title rule reproduces the exact set — manual membership is the only exact expression; re-derive on catalog change,valid to create (planning): handle unique in snapshot; membership exact; source brand collection published to Online Store (Admin publishedOnPublication=true),snapshot collections_all_fresh.json (2026-07-21T16:46:44Z) sha256=2c79645d961f8db519bfc62927e2d929f6d24261baa1d9ce7f0a98fd7e8e7e3d; handle 'lumi-glo-face-serums' absent from 272 live handles; member IDs drawn from Admin product records in scratchpad/brands/love-kinks.json; manual membership = listed IDs verbatim
442299810051,Lumi Glo,love-kinks,5,Moisturisers,2,9331667009795;8929390690563,SHOW,none — no existing brand-specific collection passes the brand+label test (all near-matches rejected; see audit/candidate_rejection_log.json),candidate https://beautyontapp.com/collections/love-kinks?filter.p.product_type=Moisturiser — FAIL gate 7 — exact returned-ID equality cannot be verified: storefront returns HTTP 403 (Cloudflare bot protection) to all server-side fetches and theme grids run show_filters:false; Search & Discovery filter configuration unverified. Not recommended.,new_collection (automated (smart)),YES,Lumi Glo Moisturisers,lumi-glo-moisturisers,automated (smart),conditions (ALL): Product vendor EQUALS 'LUMI GLO' AND Product type EQUALS 'Moisturiser'. Expected members: 9331667009795;8929390690563 (count 2),"no conflict — checked against 272 live handles (collections_all_fresh.json, 2026-07-21T16:46:44Z, sha256=2c79645d961f8db5…) and all proposals",new unique handle — no canonical conflict with any live handle; page will be indexable once published; title tag / meta description NOT VERIFIED — copy not written (per no-fabrication rule),High,,valid to create (planning): handle unique in snapshot; membership exact; source brand collection published to Online Store (Admin publishedOnPublication=true),snapshot collections_all_fresh.json (2026-07-21T16:46:44Z) sha256=2c79645d961f8db519bfc62927e2d929f6d24261baa1d9ce7f0a98fd7e8e7e3d; handle 'lumi-glo-moisturisers' absent from 272 live handles; member IDs drawn from Admin product records in scratchpad/brands/love-kinks.json; automated rule verified by exact set-equality test over the complete VENDOR-ruled assortment
442299810051,Lumi Glo,love-kinks,6,Brightening,4,9068582994179;8929394950403;8929390592259;8929390428419,SHOW,none — no existing brand-specific collection passes the brand+label test (all near-matches rejected; see audit/candidate_rejection_log.json),no uniform productType — not constructible; FAIL gate 7 — exact returned-ID equality cannot be verified: storefront returns HTTP 403 (Cloudflare bot protection) to all server-side fetches and theme grids run show_filters:false; Search & Discovery filter configuration unverified. Not recommended.,new_collection (manual),YES,Lumi Glo Brightening,lumi-glo-brightening,manual,exact product IDs: 9068582994179;8929394950403;8929390592259;8929390428419 (expected count 4),"no conflict — checked against 272 live handles (collections_all_fresh.json, 2026-07-21T16:46:44Z, sha256=2c79645d961f8db5…) and all proposals",new unique handle — no canonical conflict with any live handle; page will be indexable once published; title tag / meta description NOT VERIFIED — copy not written (per no-fabrication rule),Medium,no clean vendor+type/title rule reproduces the exact set — manual membership is the only exact expression; re-derive on catalog change,valid to create (planning): handle unique in snapshot; membership exact; source brand collection published to Online Store (Admin publishedOnPublication=true),snapshot collections_all_fresh.json (2026-07-21T16:46:44Z) sha256=2c79645d961f8db519bfc62927e2d929f6d24261baa1d9ce7f0a98fd7e8e7e3d; handle 'lumi-glo-brightening' absent from 272 live handles; member IDs drawn from Admin product records in scratchpad/brands/love-kinks.json; manual membership = listed IDs verbatim
442299810051,Lumi Glo,love-kinks,7,Sets & Bundles,5,9512248639747;9512217706755;9512158527747;9480131772675;8929390756099,SHOW,none — no existing brand-specific collection passes the brand+label test (all near-matches rejected; see audit/candidate_rejection_log.json),no uniform productType — not constructible; FAIL gate 7 — exact returned-ID equality cannot be verified: storefront returns HTTP 403 (Cloudflare bot protection) to all server-side fetches and theme grids run show_filters:false; Search & Discovery filter configuration unverified. Not recommended.,new_collection (manual),YES,Lumi Glo Sets & Bundles,lumi-glo-sets-bundles,manual,exact product IDs: 9512248639747;9512217706755;9512158527747;9480131772675;8929390756099 (expected count 5),"no conflict — checked against 272 live handles (collections_all_fresh.json, 2026-07-21T16:46:44Z, sha256=2c79645d961f8db5…) and all proposals",new unique handle — no canonical conflict with any live handle; page will be indexable once published; title tag / meta description NOT VERIFIED — copy not written (per no-fabrication rule),Medium,no clean vendor+type/title rule reproduces the exact set — manual membership is the only exact expression; re-derive on catalog change,valid to create (planning): handle unique in snapshot; membership exact; source brand collection published to Online Store (Admin publishedOnPublication=true),snapshot collections_all_fresh.json (2026-07-21T16:46:44Z) sha256=2c79645d961f8db519bfc62927e2d929f6d24261baa1d9ce7f0a98fd7e8e7e3d; handle 'lumi-glo-sets-bundles' absent from 272 live handles; member IDs drawn from Admin product records in scratchpad/brands/love-kinks.json; manual membership = listed IDs verbatim
447315214595,Medicube,medicube,1,Face Serums,14,8998553125123;8998576619779;8998475923715;8998493389059;8997282480387;8997191909635;8996084482307;9051068924163;9051000013059;8997168283907;9410146173187;8998469402883;8997654462723;9413097160963,SHOW,none — no existing brand-specific collection passes the brand+label test (all near-matches rejected; see audit/candidate_rejection_log.json),no uniform productType — not constructible; FAIL gate 7 — exact returned-ID equality cannot be verified: storefront returns HTTP 403 (Cloudflare bot protection) to all server-side fetches and theme grids run show_filters:false; Search & Discovery filter configuration unverified. Not recommended.,new_collection (manual),YES,Medicube Face Serums,medicube-face-serums,manual,exact product IDs: 8998553125123;8998576619779;8998475923715;8998493389059;8997282480387;8997191909635;8996084482307;9051068924163;9051000013059;8997168283907;9410146173187;8998469402883;8997654462723;9413097160963 (expected count 14),"no conflict — checked against 272 live handles (collections_all_fresh.json, 2026-07-21T16:46:44Z, sha256=2c79645d961f8db5…) and all proposals",new unique handle — no canonical conflict with any live handle; page will be indexable once published; title tag / meta description NOT VERIFIED — copy not written (per no-fabrication rule),Medium,no clean vendor+type/title rule reproduces the exact set — manual membership is the only exact expression; re-derive on catalog change,valid to create (planning): handle unique in snapshot; membership exact; source brand collection published to Online Store (Admin publishedOnPublication=true),snapshot collections_all_fresh.json (2026-07-21T16:46:44Z) sha256=2c79645d961f8db519bfc62927e2d929f6d24261baa1d9ce7f0a98fd7e8e7e3d; handle 'medicube-face-serums' absent from 272 live handles; member IDs drawn from Admin product records in scratchpad/brands/medicube.json; manual membership = listed IDs verbatim
447315214595,Medicube,medicube,2,Toners,10,9051028750595;9051032125699;9015858954499;8997246763267;8998507610371;8998483525891;9410186871043;9409775042819;8997636800771;8998449742083,SHOW,none — no existing brand-specific collection passes the brand+label test (all near-matches rejected; see audit/candidate_rejection_log.json),no uniform productType — not constructible; FAIL gate 7 — exact returned-ID equality cannot be verified: storefront returns HTTP 403 (Cloudflare bot protection) to all server-side fetches and theme grids run show_filters:false; Search & Discovery filter configuration unverified. Not recommended.,new_collection (manual),YES,Medicube Toners,medicube-toners,manual,exact product IDs: 9051028750595;9051032125699;9015858954499;8997246763267;8998507610371;8998483525891;9410186871043;9409775042819;8997636800771;8998449742083 (expected count 10),"no conflict — checked against 272 live handles (collections_all_fresh.json, 2026-07-21T16:46:44Z, sha256=2c79645d961f8db5…) and all proposals",new unique handle — no canonical conflict with any live handle; page will be indexable once published; title tag / meta description NOT VERIFIED — copy not written (per no-fabrication rule),Medium,no clean vendor+type/title rule reproduces the exact set — manual membership is the only exact expression; re-derive on catalog change,valid to create (planning): handle unique in snapshot; membership exact; source brand collection published to Online Store (Admin publishedOnPublication=true),snapshot collections_all_fresh.json (2026-07-21T16:46:44Z) sha256=2c79645d961f8db519bfc62927e2d929f6d24261baa1d9ce7f0a98fd7e8e7e3d; handle 'medicube-toners' absent from 272 live handles; member IDs drawn from Admin product records in scratchpad/brands/medicube.json; manual membership = listed IDs verbatim
447315214595,Medicube,medicube,3,Moisturisers,9,8998540280067;9051074822403;9051039465731;9210325369091;8997440979203;9051059618051;9421186040067;9413041094915;8997735432451,SHOW,none — no existing brand-specific collection passes the brand+label test (all near-matches rejected; see audit/candidate_rejection_log.json),no uniform productType — not constructible; FAIL gate 7 — exact returned-ID equality cannot be verified: storefront returns HTTP 403 (Cloudflare bot protection) to all server-side fetches and theme grids run show_filters:false; Search & Discovery filter configuration unverified. Not recommended.,new_collection (manual),YES,Medicube Moisturisers,medicube-moisturisers,manual,exact product IDs: 8998540280067;9051074822403;9051039465731;9210325369091;8997440979203;9051059618051;9421186040067;9413041094915;8997735432451 (expected count 9),"no conflict — checked against 272 live handles (collections_all_fresh.json, 2026-07-21T16:46:44Z, sha256=2c79645d961f8db5…) and all proposals",new unique handle — no canonical conflict with any live handle; page will be indexable once published; title tag / meta description NOT VERIFIED — copy not written (per no-fabrication rule),Medium,no clean vendor+type/title rule reproduces the exact set — manual membership is the only exact expression; re-derive on catalog change,valid to create (planning): handle unique in snapshot; membership exact; source brand collection published to Online Store (Admin publishedOnPublication=true),snapshot collections_all_fresh.json (2026-07-21T16:46:44Z) sha256=2c79645d961f8db519bfc62927e2d929f6d24261baa1d9ce7f0a98fd7e8e7e3d; handle 'medicube-moisturisers' absent from 272 live handles; member IDs drawn from Admin product records in scratchpad/brands/medicube.json; manual membership = listed IDs verbatim
447315214595,Medicube,medicube,4,Face Masks,8,9005244678403;8997217992963;8998697271555;9051046117635;9005231800579;9051021377795;9063182500099;9051078033667,SHOW,none — no existing brand-specific collection passes the brand+label test (all near-matches rejected; see audit/candidate_rejection_log.json),no uniform productType — not constructible; FAIL gate 7 — exact returned-ID equality cannot be verified: storefront returns HTTP 403 (Cloudflare bot protection) to all server-side fetches and theme grids run show_filters:false; Search & Discovery filter configuration unverified. Not recommended.,new_collection (manual),YES,Medicube Face Masks,medicube-face-masks,manual,exact product IDs: 9005244678403;8997217992963;8998697271555;9051046117635;9005231800579;9051021377795;9063182500099;9051078033667 (expected count 8),"no conflict — checked against 272 live handles (collections_all_fresh.json, 2026-07-21T16:46:44Z, sha256=2c79645d961f8db5…) and all proposals",new unique handle — no canonical conflict with any live handle; page will be indexable once published; title tag / meta description NOT VERIFIED — copy not written (per no-fabrication rule),Medium,no clean vendor+type/title rule reproduces the exact set — manual membership is the only exact expression; re-derive on catalog change,valid to create (planning): handle unique in snapshot; membership exact; source brand collection published to Online Store (Admin publishedOnPublication=true),snapshot collections_all_fresh.json (2026-07-21T16:46:44Z) sha256=2c79645d961f8db519bfc62927e2d929f6d24261baa1d9ce7f0a98fd7e8e7e3d; handle 'medicube-face-masks' absent from 272 live handles; member IDs drawn from Admin product records in scratchpad/brands/medicube.json; manual membership = listed IDs verbatim
447315214595,Medicube,medicube,5,Cleansers,3,8997132075267;9410158362883;8997564842243,SHOW,none — no existing brand-specific collection passes the brand+label test (all near-matches rejected; see audit/candidate_rejection_log.json),no uniform productType — not constructible; FAIL gate 7 — exact returned-ID equality cannot be verified: storefront returns HTTP 403 (Cloudflare bot protection) to all server-side fetches and theme grids run show_filters:false; Search & Discovery filter configuration unverified. Not recommended.,new_collection (manual),YES,Medicube Cleansers,medicube-cleansers,manual,exact product IDs: 8997132075267;9410158362883;8997564842243 (expected count 3),"no conflict — checked against 272 live handles (collections_all_fresh.json, 2026-07-21T16:46:44Z, sha256=2c79645d961f8db5…) and all proposals",new unique handle — no canonical conflict with any live handle; page will be indexable once published; title tag / meta description NOT VERIFIED — copy not written (per no-fabrication rule),Medium,no clean vendor+type/title rule reproduces the exact set — manual membership is the only exact expression; re-derive on catalog change,valid to create (planning): handle unique in snapshot; membership exact; source brand collection published to Online Store (Admin publishedOnPublication=true),snapshot collections_all_fresh.json (2026-07-21T16:46:44Z) sha256=2c79645d961f8db519bfc62927e2d929f6d24261baa1d9ce7f0a98fd7e8e7e3d; handle 'medicube-cleansers' absent from 272 live handles; member IDs drawn from Admin product records in scratchpad/brands/medicube.json; manual membership = listed IDs verbatim
